t_ns,steering_tire_angle
1785938908022095672,-0.009855000302195549
1785938908041348810,-0.005913000088185072
1785938908061338644,-0.003942000214010477
1785938908081499141,-0.0032850001007318497
1785938908105187694,-0.004598999861627817
1785938908124515395,-0.007226999849081039
1785938908141541544,-0.008541000075638294
1785938908161922240,-0.009197999723255634
1785938908181766118,-0.010511999949812889
1785938908205903007,-0.01116899959743023
1785938908228140310,-0.01116899959743023
1785938908241888332,-0.01116899959743023
1785938908262842232,-0.010511999949812889
1785938908281527606,-0.009197999723255634
1785938908304292448,-0.007226999849081039
1785938908321733299,-0.007226999849081039
1785938908343553245,-0.007226999849081039
1785938908363875187,-0.007226999849081039
1785938908382346634,-0.006570000201463699
1785938908407541735,-0.0032850001007318497
1785938908421666665,-0.0013139999937266111
1785938908442111395,-0.0006569999968633056
1785938908461835301,-0.0006569999968633056
1785938908481867729,0.0006569999968633056
1785938908502757083,0.0026279999874532223
1785938908523146580,0.0052559999749064445
1785938908542087707,0.0052559999749064445
1785938908562009827,0.005913000088185072
1785938908581300790,0.007226999849081039
1785938908603346791,0.009855000302195549
1785938908622265741,0.010511999949812889
1785938908641659044,0.01116899959743023
1785938908664711735,0.01116899959743023
1785938908681394705,0.011826000176370144
1785938908702162999,0.015768000856041908
1785938908721438377,0.01839599944651127
1785938908741336497,0.01905299909412861
1785938908763402338,0.019710000604391098
1785938908781415402,0.02168099954724312
1785938908826716501,0.024965999647974968
1785938908850426271,0.024965999647974968
1785938908865329244,0.024965999647974968
1785938908881482340,0.024965999647974968
1785938908902529651,0.022995000705122948
1785938908921799781,0.021023999899625778
1785938908942918967,0.015768000856041908
1785938908962358639,0.009855000302195549
1785938908981759845,0.005913000088185072
1785938909004094688,-0.0006569999968633056
1785938909022115080,-0.005913000088185072
1785938909041935533,-0.007884000428020954
1785938909062251971,-0.009855000302195549
1785938909084004330,-0.014453999698162079
1785938909102117173,-0.01708200015127659
1785938909123487855,-0.02168099954724312
1785938909141624122,-0.023652000352740288
1785938909161743786,-0.024309000000357628
1785938909181719380,-0.026937000453472137
1785938909203937035,-0.030879000201821327
1785938909221698890,-0.03219300135970116
1785938909242970208,-0.0328500010073185
1785938909262708354,-0.0328500010073185
1785938909282022518,-0.03350700065493584
1785938909303307469,-0.03482099995017052
1785938909325223546,-0.03810599818825722
1785938909344269285,-0.039420001208782196
1785938909361893503,-0.040077000856399536
1785938909381486908,-0.042704999446868896
1785938909402353125,-0.04401899874210358
1785938909423994824,-0.04467599838972092
1785938909441510494,-0.04467599838972092
1785938909461797235,-0.04467599838972092
1785938909481625497,-0.045990001410245895
1785938909502489185,-0.047304000705480576
1785938909523034079,-0.047304000705480576
1785938909543313684,-0.047304000705480576
1785938909562506723,-0.047961000353097916
1785938909581735700,-0.048618000000715256
1785938909602016969,-0.050588998943567276
1785938909622828176,-0.051245998591184616
1785938909642210182,-0.051245998591184616
1785938909662142383,-0.051245998591184616
1785938909682070104,-0.051245998591184616
1785938909703126887,-0.051902998238801956
1785938909722052205,-0.052560001611709595
1785938909741980310,-0.053217001259326935
1785938909761927391,-0.052560001611709595
1785938909785858577,-0.051245998591184616
1785938909802284162,-0.048618000000715256
1785938909823603418,-0.048618000000715256
1785938909842176181,-0.048618000000715256
1785938909862043131,-0.047961000353097916
1785938909881531637,-0.046647001057863235
1785938909902163894,-0.04336199909448624
1785938909925752188,-0.040077000856399536
1785938909941765631,-0.039420001208782196
1785938909962315517,-0.038763001561164856
1785938909983051169,-0.03679199889302254
1785938910002235824,-0.03482099995017052
1785938910026002908,-0.030222000554203987
1785938910042295241,-0.027594000101089478
1785938910062686465,-0.026280000805854797
1785938910082092184,-0.023652000352740288
1785938910110970259,-0.01839599944651127
1785938910121835046,-0.01642500050365925
1785938910142094650,-0.013797000050544739
1785938910163880642,-0.012482999823987484
1785938910182054543,-0.01116899959743023
1785938910206210440,-0.007226999849081039
1785938910225942410,-0.003942000214010477
1785938910242604611,-0.0026279999874532223
1785938910262279331,-0.0019710001070052385
1785938910282380018,0.0
1785938910301892268,0.0019710001070052385
1785938910321844790,0.006570000201463699
1785938910341580056,0.008541000075638294
1785938910361841836,0.009197999723255634
1785938910384781660,0.009197999723255634
1785938910402341588,0.007884000428020954
1785938910423514439,0.005913000088185072
1785938910441411018,0.0006569999968633056
1785938910461608220,-0.005913000088185072
1785938910481633384,-0.009855000302195549
1785938910505208718,-0.020367000252008438
1785938910522263988,-0.03219300135970116
1785938910544133375,-0.03679199889302254
1785938910562720634,-0.046647001057863235
1785938910581503292,-0.057815998792648315
1785938910602272289,-0.06307200342416763
1785938910622420593,-0.07292699813842773
1785938910641392601,-0.08081100136041641
1785938910661700719,-0.08409599959850311
1785938910681801342,-0.09198000282049179
1785938910704248637,-0.09920699894428253
1785938910722149440,-0.10249199718236923
1785938910741516950,-0.10643400251865387
1785938910761542914,-0.10906200110912323
1785938910780879510,-0.11103300005197525
1785938910813676535,-0.11497499793767929
1785938910821468417,-0.11628899723291397
1785938910841447787,-0.11694599688053131
1785938910861843204,-0.11694599688053131
1785938910881313245,-0.11760299652814865
1785938910901241798,-0.11826000362634659
1785938910931864988,-0.11826000362634659
1785938910941320479,-0.11826000362634659
1785938910964971271,-0.11826000362634659
1785938910985868433,-0.11628899723291397
1785938911004034557,-0.11300399899482727
1785938911022144072,-0.11300399899482727
1785938911040955274,-0.11300399899482727
1785938911061369060,-0.11234699934720993
1785938911081495859,-0.11103300005197525
1785938911106383461,-0.10709100216627121
1785938911122996957,-0.10314899682998657
1785938911146668709,-0.10183499753475189
1785938911161651045,-0.10117799788713455
1785938911181534476,-0.10183499753475189
1785938911213642933,-0.10314899682998657
1785938911223769903,-0.10709100216627121
1785938911241758230,-0.11300399899482727
