t_ns,steering_tire_angle
1785941215795758148,-0.07621199637651443
1785941215815398175,-0.07489799708127975
1785941215835958237,-0.07489799708127975
1785941215860277037,-0.07489799708127975
1785941215875611297,-0.07489799708127975
1785941215898088137,-0.07292699813842773
1785941215915496365,-0.0722699984908104
1785941215938144861,-0.0722699984908104
1785941215955850188,-0.0722699984908104
1785941215976660020,-0.0722699984908104
1785941216002574370,-0.07095599919557571
1785941216015429462,-0.0689850002527237
1785941216037191427,-0.0689850002527237
1785941216055856055,-0.0689850002527237
1785941216075162565,-0.06964199990034103
1785941216095706339,-0.07029899954795837
1785941216115436449,-0.0722699984908104
1785941216136214664,-0.0722699984908104
1785941216155840418,-0.0722699984908104
1785941216176070259,-0.0722699984908104
1785941216195664044,-0.07358399778604507
1785941216223232026,-0.07358399778604507
1785941216243000570,-0.07358399778604507
1785941216259239825,-0.07358399778604507
1785941216275942553,-0.07424099743366241
1785941216296820164,-0.07489799708127975
1785941216315249231,-0.0755549967288971
1785941216335822574,-0.0755549967288971
1785941216358551777,-0.0755549967288971
1785941216375787582,-0.0755549967288971
1785941216396009871,-0.0755549967288971
1785941216416094139,-0.0755549967288971
1785941216435442250,-0.0755549967288971
1785941216456005161,-0.0755549967288971
1785941216475304566,-0.0755549967288971
1785941216496515150,-0.0755549967288971
1785941216515334632,-0.0755549967288971
1785941216536899790,-0.0755549967288971
1785941216555861102,-0.0755549967288971
1785941216575417605,-0.0755549967288971
1785941216595816477,-0.0755549967288971
1785941216618274342,-0.0755549967288971
1785941216636103066,-0.0755549967288971
1785941216656222631,-0.0755549967288971
1785941216675283851,-0.07621199637651443
1785941216696154838,-0.07686900347471237
1785941216715415137,-0.07686900347471237
1785941216736992967,-0.07686900347471237
1785941216756164880,-0.07686900347471237
1785941216775527103,-0.07686900347471237
1785941216797310605,-0.07818300276994705
1785941216816179274,-0.07818300276994705
1785941216836445917,-0.07818300276994705
1785941216856324833,-0.07818300276994705
1785941216875501065,-0.07818300276994705
1785941216896094025,-0.08015400171279907
1785941216916244631,-0.08081100136041641
1785941216935842352,-0.08081100136041641
1785941216956477586,-0.08081100136041641
1785941216975484404,-0.08015400171279907
1785941216999229038,-0.07949700206518173
1785941217015612746,-0.07818300276994705
1785941217036458259,-0.07818300276994705
1785941217056297782,-0.07818300276994705
1785941217075681990,-0.07818300276994705
1785941217096143841,-0.07621199637651443
1785941217115353003,-0.07489799708127975
1785941217136049102,-0.07424099743366241
1785941217155900049,-0.07424099743366241
1785941217178344184,-0.07424099743366241
1785941217201331477,-0.07292699813842773
1785941217215993902,-0.07161299884319305
1785941217236225728,-0.07161299884319305
1785941217256542293,-0.07161299884319305
1785941217275407537,-0.0722699984908104
1785941217296327550,-0.07292699813842773
1785941217316583632,-0.07292699813842773
1785941217338926548,-0.07292699813842773
1785941217365032425,-0.07292699813842773
1785941217376729296,-0.07358399778604507
1785941217396187779,-0.07489799708127975
1785941217415944098,-0.0755549967288971
1785941217436730409,-0.0755549967288971
1785941217458780738,-0.0755549967288971
1785941217475739860,-0.0755549967288971
1785941217496467417,-0.0755549967288971
1785941217517128443,-0.0755549967288971
1785941217535716813,-0.0755549967288971
1785941217556517781,-0.0755549967288971
1785941217575430227,-0.07621199637651443
1785941217596529062,-0.07686900347471237
1785941217615511111,-0.07818300276994705
1785941217636688670,-0.07818300276994705
1785941217655974122,-0.07818300276994705
1785941217675482624,-0.07818300276994705
1785941217695986940,-0.07884000241756439
1785941217716138539,-0.07884000241756439
1785941217736322010,-0.07884000241756439
1785941217756094554,-0.07884000241756439
1785941217775591407,-0.07884000241756439
1785941217796285907,-0.07752600312232971
1785941217820802507,-0.07621199637651443
1785941217836755702,-0.07621199637651443
1785941217859603053,-0.0755549967288971
1785941217875309071,-0.0755549967288971
1785941217898045058,-0.07489799708127975
1785941217915468294,-0.07161299884319305
1785941217936331504,-0.07029899954795837
1785941217957140280,-0.07029899954795837
1785941217976074808,-0.07029899954795837
1785941217996415021,-0.0689850002527237
1785941218015636888,-0.06832800060510635
1785941218036077970,-0.06832800060510635
1785941218055809520,-0.06832800060510635
1785941218075356871,-0.06832800060510635
1785941218096146446,-0.06767100095748901
1785941218118557716,-0.06767100095748901
1785941218136089245,-0.06767100095748901
1785941218157267283,-0.06701400130987167
1785941218175686622,-0.06701400130987167
1785941218196303583,-0.06635700166225433
1785941218215340098,-0.065700002014637
1785941218235928226,-0.065700002014637
1785941218255771172,-0.065700002014637
1785941218275701130,-0.06635700166225433
1785941218295655057,-0.06767100095748901
1785941218315553877,-0.06767100095748901
1785941218335756934,-0.06767100095748901
1785941218355814769,-0.06767100095748901
1785941218375864251,-0.06767100095748901
1785941218395824002,-0.0689850002527237
1785941218415651012,-0.0689850002527237
1785941218436944287,-0.0689850002527237
1785941218456687869,-0.0689850002527237
1785941218477022707,-0.06964199990034103
