t_ns,v0,v1
1785948409352956001,-0.18359917402267456,-1.0
1785948409448141429,-0.09314755350351334,-1.0
1785948409555091816,0.022380558773875237,-1.0
1785948409653351384,0.08893586695194244,-1.0
1785948409758634970,0.036320608109235764,-1.0
1785948409847792187,0.12220360338687897,-1.0
1785948409947898786,0.06471932679414749,-1.0
1785948410049709308,-0.00891053956001997,-1.0
1785948410150444053,0.012390460819005966,-1.0
1785948410258997528,-0.051842380315065384,-1.0
1785948410348200507,-0.09040580689907074,-1.0
1785948410449720940,-0.1714266687631607,-1.0
1785948410549627981,-0.20551055669784546,-1.0
1785948410648495535,-0.28585073351860046,-1.0
1785948410749098309,-0.23479802906513214,-1.0
1785948410848137644,-0.21550099551677704,-1.0
1785948410948409209,-0.34384027123451233,-1.0
1785948411051340884,-0.42432793974876404,-1.0
1785948411147645002,-0.4313446879386902,-1.0
1785948411250672104,-0.4363323152065277,-1.0
1785948411347932922,-0.4363323152065277,-1.0
1785948411451883092,-0.4363323152065277,-1.0
1785948411549836827,-0.4363323152065277,-1.0
1785948411647957191,-0.4363323152065277,-1.0
1785948411751486292,-0.4363323152065277,-1.0
1785948411848324730,-0.4363323152065277,-1.0
1785948411955113640,-0.4363323152065277,-1.0
1785948412051749416,-0.4363323152065277,-1.0
1785948412148243683,-0.4363323152065277,-1.0
1785948412251419878,-0.4363323152065277,-1.0
1785948412347486804,-0.4363323152065277,-1.0
1785948412447816994,-0.4363323152065277,-1.0
1785948412548281556,-0.4363323152065277,-1.0
1785948412655788760,-0.4363323152065277,-1.0
1785948412748502851,-0.4363323152065277,-1.0
1785948412848379459,-0.4363323152065277,-1.0
1785948412950606185,-0.4363323152065277,-1.0
1785948413047951646,-0.4363323152065277,-1.0
1785948413147875360,-0.4363323152065277,-1.0
1785948413247907205,-0.4363323152065277,-1.0
1785948413348122319,-0.4363323152065277,-1.0
1785948413455602962,-0.4363323152065277,-1.0
1785948413547894960,-0.4363323152065277,-1.0
1785948413650119094,-0.4363323152065277,-1.0
1785948413749218047,-0.4363323152065277,-1.0
1785948413847351276,-0.4363323152065277,-1.0
1785948413947880928,-0.4363323152065277,-1.0
1785948414055063642,-0.4363323152065277,-1.0
1785948414151306190,-0.4363323152065277,-1.0
1785948414248213141,-0.4363323152065277,-1.0
1785948414351227283,-0.4363323152065277,-1.0
1785948414447914516,-0.4363323152065277,-1.0
1785948414549249888,-0.4363323152065277,-1.0
1785948414647787992,-0.4363323152065277,-1.0
1785948414747877695,-0.4363323152065277,-1.0
1785948414849153737,-0.4363323152065277,-1.0
1785948414948350645,-0.4363323152065277,-1.0
1785948415048390362,-0.4363323152065277,-1.0
1785948415149680549,-0.4363323152065277,-1.0
1785948415248825807,-0.4363323152065277,-1.0
1785948415350202844,-0.4363323152065277,-1.0
1785948415450401094,-0.4363323152065277,-1.0
1785948415548976064,-0.4363323152065277,-1.0
1785948415648094857,-0.4363323152065277,-1.0
