t_ns,hitch_angle,hitch_rate
1785948395882835077,0.19643139839172363,0.0
1785948396037769262,0.18129774928092957,0.0
1785948396184183929,0.14855477213859558,0.0
1785948396383569038,0.132754847407341,0.0
1785948396508279699,0.10529286414384842,0.0
1785948396681594623,0.07441717386245728,0.0
1785948396835524874,0.06195938214659691,0.0
1785948396961993827,0.038475990295410156,0.0
1785948397109032897,0.02020774967968464,0.0
1785948397238364015,-0.007669700775295496,0.0
1785948397387771827,-0.018758513033390045,0.0
1785948397511839204,-0.03042258508503437,0.0
1785948397657259314,-0.061852797865867615,0.0
1785948397805063270,-0.07892601191997528,0.0
1785948397929614406,-0.11031590402126312,0.0
1785948398075706183,-0.1269223839044571,0.0
1785948398200170308,-0.14720787107944489,0.0
1785948398346765173,-0.1903649866580963,0.0
1785948398494287169,-0.20798367261886597,0.0
1785948398619410225,-0.22857926785945892,0.0
1785948398767120483,-0.27464157342910767,0.0
1785948398892474267,-0.29111090302467346,0.0
1785948399036789255,-0.31466999650001526,0.0
1785948399183794852,-0.3573300242424011,0.0
1785948399308570538,-0.37414905428886414,0.0
1785948399453098301,-0.4144669771194458,0.0
1785948399578084106,-0.4319823086261749,0.0
1785948399721631071,-0.4559362530708313,0.0
1785948399870728762,-0.49661368131637573,0.0
1785948399995420478,-0.5149134993553162,0.0
1785948400140230553,-0.5325928926467896,0.0
1785948400266158882,-0.5546984076499939,0.0
1785948400412906487,-0.5627383589744568,0.0
1785948400560837583,-0.5738416910171509,0.0
1785948400685370766,-0.573840320110321,0.0
1785948400832244391,-0.5712855458259583,0.0
1785948400957289237,-0.5608898401260376,0.0
1785948401100587331,-0.5544419288635254,0.0
1785948401257022489,-0.5296749472618103,0.0
1785948401390733738,-0.5159403681755066,0.0
1785948401547858068,-0.5011680126190186,0.0
1785948401674842588,-0.4699273407459259,0.0
1785948401824453126,-0.45333248376846313,0.0
1785948401951505136,-0.4224143624305725,0.0
1785948402091608608,-0.40591734647750854,0.0
1785948402239221582,-0.3935268223285675,0.0
1785948402369191791,-0.36236342787742615,0.0
1785948402514170192,-0.34634360671043396,0.0
1785948402640487716,-0.32114532589912415,0.0
1785948402786311741,-0.3014509379863739,0.0
1785948402942247524,-0.2878890037536621,0.0
1785948403070950976,-0.2529492974281311,0.0
1785948403229761980,-0.2363850176334381,0.0
1785948403364518188,-0.20192696154117584,0.0
1785948403572752329,-0.18326127529144287,0.0
1785948403729159582,-0.14516615867614746,0.0
1785948403857998205,-0.10630461573600769,0.0
1785948404010786598,-0.09143583476543427,0.0
1785948404138417378,-0.06391839683055878,0.0
1785948404293943932,-0.044776007533073425,0.0
1785948404448334837,-0.03229266777634621,0.0
1785948404573893683,-0.001405258197337389,0.0
1785948404722685989,0.011994680389761925,0.0
1785948404847878391,0.042537424713373184,0.0
1785948404993850261,0.056579943746328354,0.0
1785948405146216882,0.07247874140739441,0.0
1785948405276652481,0.11202505230903625,0.0
1785948405438823649,0.12919719517230988,0.0
