log10_q_psi1_offset,log10_r_offset,q_psi1,r,mean_cte,completion_rate
-0.6428571428571429,1.5,1963.2943523030237,44.11315115574665,0.4418255066576869,0.0
-0.2142857142857144,-1.5,5266.921503819753,0.04411315115574665,0.33477866937693046,0.0
-0.2142857142857144,-1.0714285714285714,5266.921503819753,0.11834216512206053,0.34482074659372425,0.0
-0.2142857142857144,-0.6428571428571429,5266.921503819753,0.31747602877725073,0.3557415572609351,0.0
-0.2142857142857144,-0.2142857142857144,5266.921503819753,0.8516916075028355,0.4149220674492307,0.0
-0.2142857142857144,0.2142857142857142,5266.921503819753,2.2848294943228877,0.42104741988022243,0.0
-0.2142857142857144,0.6428571428571428,5266.921503819753,6.129502477351113,0.3109350770550525,0.0
-0.2142857142857144,1.0714285714285712,5266.921503819753,16.443590523146487,0.3231022125619818,0.0
-0.2142857142857144,1.5,5266.921503819753,44.11315115574665,0.39001697683574327,0.0
0.2142857142857142,-1.5,14129.548172365623,0.04411315115574665,0.42619971099785126,0.0
0.2142857142857142,-1.0714285714285714,14129.548172365623,0.11834216512206053,0.4175683342842249,0.0
0.2142857142857142,-0.6428571428571429,14129.548172365623,0.31747602877725073,0.37614933087808283,0.0
0.2142857142857142,-0.2142857142857144,14129.548172365623,0.8516916075028355,0.4546890452385334,0.0
0.2142857142857142,0.2142857142857142,14129.548172365623,2.2848294943228877,0.34937405182412995,0.0
0.2142857142857142,0.6428571428571428,14129.548172365623,6.129502477351113,0.3486415126226971,0.0
0.2142857142857142,1.0714285714285712,14129.548172365623,16.443590523146487,0.3624742433401278,0.0
0.2142857142857142,1.5,14129.548172365623,44.11315115574665,0.403720966147538,0.0
0.6428571428571428,-1.5,37905.27947120759,0.04411315115574665,0.39380166705290737,0.0
0.6428571428571428,-1.0714285714285714,37905.27947120759,0.11834216512206053,0.3627541670297073,0.0
0.6428571428571428,-0.6428571428571429,37905.27947120759,0.31747602877725073,0.40760110965069085,0.0
0.6428571428571428,-0.2142857142857144,37905.27947120759,0.8516916075028355,0.36097674901030763,0.0
0.6428571428571428,0.2142857142857142,37905.27947120759,2.2848294943228877,0.33399842205589114,0.0
0.6428571428571428,0.6428571428571428,37905.27947120759,6.129502477351113,0.356891360293435,0.0
0.6428571428571428,1.0714285714285712,37905.27947120759,16.443590523146487,0.34465621849425676,0.0
0.6428571428571428,1.5,37905.27947120759,44.11315115574665,0.3784733746720574,0.0
1.0714285714285712,-1.5,101688.33385631147,0.04411315115574665,0.4416370254490844,0.0
1.0714285714285712,-1.0714285714285714,101688.33385631147,0.11834216512206053,0.3767067275493009,0.0
1.0714285714285712,-0.6428571428571429,101688.33385631147,0.31747602877725073,0.3211627492867499,0.0
1.0714285714285712,-0.2142857142857144,101688.33385631147,0.8516916075028355,0.35298372199002975,0.0
1.0714285714285712,0.2142857142857142,101688.33385631147,2.2848294943228877,0.3584599772756555,0.0
1.0714285714285712,0.6428571428571428,101688.33385631147,6.129502477351113,0.4360674425263171,0.0
1.0714285714285712,1.0714285714285712,101688.33385631147,16.443590523146487,0.34374927886613316,0.0
1.0714285714285712,1.5,101688.33385631147,44.11315115574665,0.4366865890675739,0.0
1.5,-1.5,272798.86566532793,0.04411315115574665,0.37250176534443286,0.0
1.5,-1.0714285714285714,272798.86566532793,0.11834216512206053,0.3749686810408034,0.0
1.5,-0.6428571428571429,272798.86566532793,0.31747602877725073,0.33971177054475926,0.0
1.5,-0.2142857142857144,272798.86566532793,0.8516916075028355,0.3494937910384451,0.0
1.5,0.2142857142857142,272798.86566532793,2.2848294943228877,0.3951856702288593,0.0
1.5,0.6428571428571428,272798.86566532793,6.129502477351113,0.43033707437330015,0.0
1.5,1.0714285714285712,272798.86566532793,16.443590523146487,0.3557532089015083,0.0
1.5,1.5,272798.86566532793,44.11315115574665,0.29548776155998063,0.0
