t_ns,reverse
1785948304637684553,1
1785948304738944338,1
1785948304837221635,1
1785948304937054594,1
1785948305035386612,1
1785948305135921800,1
1785948305239647547,1
1785948305338089041,1
1785948305441160816,1
1785948305537438149,1
1785948305636193188,1
1785948305735873118,1
1785948305850349234,1
1785948305937207982,1
1785948306034584772,1
1785948306137558912,1
1785948306235032953,1
1785948306340175030,1
1785948306441253978,1
1785948306559677667,1
1785948306637221386,1
1785948306744129052,1
1785948306847437826,1
1785948306959543471,1
1785948307037669127,1
1785948307138452515,1
1785948307243557215,1
1785948307340165278,1
1785948307435111211,1
1785948307535334710,1
1785948307640664664,1
1785948307746835700,1
1785948307835858321,1
1785948307937465029,1
1785948308038407141,1
1785948308146575388,1
1785948308236017446,1
1785948308337591352,1
1785948308438822913,1
1785948308534718827,1
1785948308637068565,1
1785948308735733777,1
1785948308835004735,1
1785948308944661795,1
1785948309034482520,1
1785948309135034540,1
1785948309239498837,1
1785948309341201900,1
1785948309437439743,1
1785948309536016793,1
1785948309635632594,1
1785948309740371235,1
1785948309843044662,1
1785948309940131395,1
1785948310059019834,1
1785948310135875789,1
1785948310236445378,1
1785948310344377170,1
1785948310437658510,1
1785948310537245957,1
1785948310635836543,1
1785948310734811493,1
1785948310837470360,1
1785948310947288672,1
1785948311046481644,0
1785948311133810199,0
1785948311232781468,0
1785948311333504021,0
1785948311432202931,0
1785948311535201680,0
1785948311631351425,0
1785948311731473609,0
1785948311831627953,0
1785948311939355804,0
1785948312046503092,0
1785948312134147592,0
1785948312232344694,0
1785948312333785317,0
1785948312431523814,0
1785948312533604328,0
1785948312633037275,0
1785948312731720472,0
1785948312833255049,0
1785948312931764897,0
1785948313046769924,0
1785948313133020462,0
1785948313238422963,0
1785948313333408866,0
1785948313434517543,0
1785948313537563685,0
1785948313639354111,0
1785948313732479734,0
1785948313837004961,0
1785948313934625118,0
1785948314047891885,0
1785948314134588677,0
1785948314232814964,0
1785948314332099554,0
1785948314432301516,0
1785948314532988517,0
1785948314632192465,0
1785948314733448890,0
1785948314832934543,0
1785948314934465281,0
